wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real
1777125624.256627560,1777125624.256642580,ideal,1777125624.197999954,1777125624.212122917,0.042806387,0.057027578,0.042806387,0.014122963,0.855904937,0.426256686,0.451295584,2.799821854,-0.352310181,-2.752344847,0.558434188,0.277711868,0.294478297,1.836941957,-0.230896071,-1.799742937,0.297470748,0.148544818,0.156817287,0.962879896,-0.121414110,-0.952601910,1.408714148,0.962879896,16,212
1777125624.306474209,1777125624.306486845,ideal,1777125624.296000004,1777125624.212122917,0.092653036,0.008902073,0.092653036,-0.083877087,0.855906248,0.426256239,0.451296091,2.799820185,-0.352308899,-2.752344847,0.558434188,0.277711868,0.294478297,1.836941957,-0.230896071,-1.799742937,0.297472060,0.148544371,0.156817794,0.962878227,-0.121412829,-0.952601910,1.408713183,0.962878227,19,212
1777125624.356416702,1777125624.356425047,ideal,1777125624.331000090,1777125624.212122917,0.142595530,0.023687601,0.142595530,-0.118877172,0.855906367,0.426256090,0.451296240,2.799820185,-0.352308810,-2.752344847,0.558434188,0.277711868,0.294478297,1.836941957,-0.230896071,-1.799742937,0.297472179,0.148544222,0.156817943,0.962878227,-0.121412739,-0.952601910,1.408713201,0.962878227,20,212
1777125624.406202316,1777125624.406210184,ideal,1777125624.398000002,1777125624.212122917,0.192381144,0.006384373,0.192381144,-0.185877085,0.855906069,0.426255941,0.451296329,2.799820900,-0.352309078,-2.752344847,0.558434188,0.277711868,0.294478297,1.836941957,-0.230896071,-1.799742937,0.297471881,0.148544073,0.156818032,0.962878942,-0.121413007,-0.952601910,1.408713644,0.962878942,22,212
1777125624.456417322,1777125624.456426859,ideal,1777125624.398000002,1777125624.413628578,0.040750742,0.056599379,0.040750742,0.015628576,0.855906069,0.426255941,0.451296329,2.799820900,-0.352309078,-2.752344847,0.527679801,0.262387425,0.278319716,1.736466289,-0.217473730,-1.700801253,0.328226268,0.163868517,0.172976613,1.063354611,-0.134835348,-1.051543593,1.555362920,1.063354611,22,213
1777125624.506297588,1777125624.506306410,ideal,1777125624.497999907,1777125624.413628578,0.090631008,0.006231070,0.090631008,-0.084371328,0.855905950,0.426256180,0.451296091,2.799820900,-0.352309227,-2.752344847,0.527679801,0.262387425,0.278319716,1.736466289,-0.217473730,-1.700801253,0.328226149,0.163868755,0.172976375,1.063354611,-0.134835497,-1.051543593,1.555362906,1.063354611,25,213
1777125624.556350708,1777125624.556357861,ideal,1777125624.529999971,1777125624.413628578,0.140684128,0.024502993,0.140684128,-0.116371393,0.855905950,0.426256180,0.451296091,2.799820900,-0.352309197,-2.752344847,0.527679801,0.262387425,0.278319716,1.736466289,-0.217473730,-1.700801253,0.328226149,0.163868755,0.172976375,1.063354611,-0.134835467,-1.051543593,1.555362903,1.063354611,26,213
1777125624.606431007,1777125624.606439590,ideal,1777125624.596999884,1777125624.413628578,0.190764427,0.007605553,0.190764427,-0.183371305,0.855906010,0.426256120,0.451296151,2.799820900,-0.352309167,-2.752344847,0.527679801,0.262387425,0.278319716,1.736466289,-0.217473730,-1.700801253,0.328226209,0.163868695,0.172976434,1.063354611,-0.134835437,-1.051543593,1.555362914,1.063354611,28,213
1777125624.656494379,1777125624.656506777,ideal,1777125624.596999884,1777125624.615158558,0.039456129,0.057668924,0.039456129,0.018158674,0.855906010,0.426256120,0.451296151,2.799820900,-0.352309167,-2.752344847,0.496547669,0.246936396,0.261833251,1.632730842,-0.204211190,-1.601859450,0.359358341,0.179319724,0.189462900,1.167090058,-0.148097977,-1.150485396,1.704358834,1.167090058,28,214
1777125624.706306458,1777125624.706315279,ideal,1777125624.696000099,1777125624.615158558,0.089268208,0.008155346,0.089268208,-0.080841541,0.855906010,0.426256120,0.451296151,2.799820900,-0.352309167,-2.752344847,0.496547669,0.246936396,0.261833251,1.632730842,-0.204211190,-1.601859450,0.359358341,0.179319724,0.189462900,1.167090058,-0.148097977,-1.150485396,1.704358834,1.167090058,31,214
